image	occupancy	floors	year	label	prediction	probability
StreetViewx-80.342217x25.633775.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.9999990463256836
StreetViewx-80.344682x25.633849.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	RES1	RES1	0.9949958324432372
StreetViewx-80.314778x25.633982.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES3	0.9639142155647278
StreetViewx-80.296994x25.633986.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	COM	0.9762521982192992
StreetViewx-80.309260x25.634739.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1981	RES1	RES1	1.0
StreetViewx-80.297710x25.634925.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1990	RES1	COM	0.9964917302131652
StreetViewx-80.358577x25.635398.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1989	RES1	RES1	0.9599536657333374
StreetViewx-80.320363x25.635662.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.8074576258659363
StreetViewx-80.299767x25.635675.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	RES1	COM	0.976127028465271
StreetViewx-80.355982x25.635713.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1989	RES1	RES1	0.9946395754814148
StreetViewx-80.351853x25.635769.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2014	RES1	RES1	0.998203992843628
StreetViewx-80.325368x25.636064.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2004	RES1	RES3	0.999896764755249
StreetViewx-80.305116x25.636111.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.9999972581863404
StreetViewx-80.357627x25.636119.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	RES1	RES1	0.9997379183769226
StreetViewx-80.357972x25.636444.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1990	RES1	RES3	0.9829817414283752
StreetViewx-80.341683x25.636583.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.999967098236084
StreetViewx-80.336760x25.636853.png	STORE : RETAIL OUTLET	1	1967	COM	COM	0.9999986886978148
StreetViewx-80.295038x25.636893.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2000	RES1	RES1	0.9999927282333374
StreetViewx-80.363244x25.636969.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES1	0.9995263814926147
StreetViewx-80.342393x25.637023.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	COM	0.8526897430419922
StreetViewx-80.351635x25.637610.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.9977522492408752
StreetViewx-80.352904x25.637770.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	RES1	0.9743214845657348
StreetViewx-80.313732x25.637909.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	RES1	RES3	0.9911720156669616
StreetViewx-80.331287x25.638091.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES3	0.9989308714866638
StreetViewx-80.324367x25.638115.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1982	RES1	RES1	1.0
StreetViewx-80.339643x25.638324.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9115555286407472
StreetViewx-80.321131x25.639031.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.9999562501907348
StreetViewx-80.311874x25.639259.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1965	RES1	RES3	0.9999606609344482
StreetViewx-80.340702x25.639365.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1987	RES1	RES3	0.9461892247200012
StreetViewx-80.366054x25.639582.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2004	RES1	RES1	0.9964564442634584
StreetViewx-80.370150x25.639816.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1989	RES1	COM	0.9549484252929688
StreetViewx-80.354002x25.639907.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	RES1	0.9999648332595824
StreetViewx-80.367480x25.640074.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES3	0.7712064981460571
StreetViewx-80.358141x25.640619.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	0.928716003894806
StreetViewx-80.366088x25.640732.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1982	RES1	RES1	0.973110556602478
StreetViewx-80.321343x25.640969.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1957	RES1	RES1	0.9998997449874878
StreetViewx-80.370182x25.641084.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9990724325180054
StreetViewx-80.328590x25.641390.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	COM	0.8761287927627563
StreetViewx-80.369364x25.641549.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	COM	0.9994639754295348
StreetViewx-80.368636x25.641563.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES3	0.999497413635254
StreetViewx-80.368269x25.641626.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1995	RES1	RES3	0.9999599456787108
StreetViewx-80.316628x25.641782.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1957	RES1	RES3	0.9847604632377625
StreetViewx-80.327660x25.642009.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES1	0.9997429251670836
StreetViewx-80.369169x25.642054.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1984	RES1	RES1	0.999919295310974
StreetViewx-80.311887x25.642168.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	RES1	RES1	0.9935030341148376
StreetViewx-80.356190x25.642698.png	IMPR AGRI : RESIDENTIAL - SINGLE FAMILY	1	1988	RES1	RES1	0.9999986886978148
StreetViewx-80.373780x25.642851.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	RES3	0.6664898991584778
StreetViewx-80.361372x25.643322.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES1	0.9999837875366212
StreetViewx-80.355230x25.643554.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1981	RES1	RES1	0.7590627074241638
StreetViewx-80.356339x25.643584.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	RES3	0.8449900150299072
StreetViewx-80.331773x25.643647.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2000	RES1	COM	0.9690143465995787
StreetViewx-80.371983x25.643699.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES3	0.8438025116920471
StreetViewx-80.313997x25.643735.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1962	RES1	RES1	0.999787986278534
StreetViewx-80.363502x25.643911.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES3	0.9748660326004028
StreetViewx-80.353672x25.643917.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	0.9989030361175536
StreetViewx-80.360954x25.643975.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES1	0.9998644590377808
StreetViewx-80.363542x25.644542.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1979	RES1	RES3	0.7559426426887512
StreetViewx-80.368029x25.644861.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES1	0.9999997615814208
StreetViewx-80.375339x25.644872.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	RES1	0.999866247177124
StreetViewx-80.347720x25.644985.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	RES1	0.999183475971222
StreetViewx-80.345822x25.645025.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1979	RES1	RES3	0.9962540864944458
StreetViewx-80.369741x25.645239.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	1.0
StreetViewx-80.351768x25.645284.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	COM	0.7430105805397034
StreetViewx-80.375344x25.645331.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2000	RES1	RES1	0.9992712140083312
StreetViewx-80.367320x25.645357.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	COM	0.9944855570793152
StreetViewx-80.365662x25.645944.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1990	RES1	RES1	0.9991803765296936
StreetViewx-80.361497x25.646078.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	COM	0.9563106894493104
StreetViewx-80.376419x25.646246.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	COM	0.9995203018188475
StreetViewx-80.378118x25.646646.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	RES1	0.9497922658920288
StreetViewx-80.371124x25.646983.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES3	0.9992689490318298
StreetViewx-80.378564x25.647108.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1983	RES1	RES1	0.9880582690238952
StreetViewx-80.377636x25.647136.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	RES1	0.9999988079071044
StreetViewx-80.342172x25.647162.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	1	0	RES1	RES1	0.9999774694442748
StreetViewx-80.376323x25.647179.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	RES1	RES1	0.9991014003753662
StreetViewx-80.357672x25.647236.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	0.8409780263900757
StreetViewx-80.382659x25.647346.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1989	RES1	RES3	0.9975159168243408
StreetViewx-80.359579x25.647445.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2007	RES1	RES1	0.9668418765068054
StreetViewx-80.350813x25.647458.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1983	RES1	RES3	0.8234903812408447
StreetViewx-80.357680x25.647656.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	0.5573238134384155
StreetViewx-80.333945x25.647692.png	SERVICE STATION : SERVICE STATION - AUTOMOTIVE	1	1982	COM	COM	0.9998629093170166
StreetViewx-80.365254x25.647835.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1996	RES1	RES1	0.544381856918335
StreetViewx-80.374583x25.648406.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	0.9999771118164062
StreetViewx-80.357325x25.648464.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	0.999964952468872
StreetViewx-80.368941x25.648573.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	COM	0.7975786924362183
StreetViewx-80.374329x25.649265.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES1	0.9999933242797852
StreetViewx-80.374819x25.649462.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9854078888893129
StreetViewx-80.373382x25.649526.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.997395396232605
StreetViewx-80.343657x25.649639.png	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	1	0	RES3	RES1	0.9080191850662231
StreetViewx-80.356460x25.649840.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9999473094940186
StreetViewx-80.356077x25.649869.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	RES1	0.9999819993972778
StreetViewx-80.351374x25.650001.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1986	RES1	RES1	1.0
StreetViewx-80.351717x25.650008.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	1.0
StreetViewx-80.382205x25.650055.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	0.8284610509872437
StreetViewx-80.376286x25.650284.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES3	0.999964714050293
StreetViewx-80.370251x25.650417.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.7969892024993896
StreetViewx-80.367490x25.650773.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.9999898672103882
StreetViewx-80.360260x25.651075.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES3	0.5313531756401062
StreetViewx-80.353367x25.651223.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	RES1	0.8418139815330505
StreetViewx-80.347983x25.651257.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1986	RES1	RES1	0.9947218894958496
StreetViewx-80.339155x25.651338.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	COM	0.9528257250785828
StreetViewx-80.350301x25.651357.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES1	1.0
StreetViewx-80.337352x25.651369.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1986	RES1	RES1	0.9999990463256836
StreetViewx-80.358151x25.651442.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9955581426620485
StreetViewx-80.359859x25.651569.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2002	RES1	RES1	0.8682931661605835
StreetViewx-80.337294x25.651628.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.337431x25.651632.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	COM	0.9948689937591552
StreetViewx-80.377940x25.651839.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES1	1.0
StreetViewx-80.332958x25.651852.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9999890327453612
StreetViewx-80.354331x25.651917.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	RES3	0.584801971912384
StreetViewx-80.340085x25.652028.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	COM	0.9993290901184082
StreetViewx-80.347987x25.652064.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	COM	0.984525501728058
StreetViewx-80.330863x25.652075.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9999939203262328
StreetViewx-80.337218x25.652241.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.9980736970901488
StreetViewx-80.353860x25.652351.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1979	RES1	RES1	0.9999998807907104
StreetViewx-80.330859x25.652359.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES3	0.5157991647720337
StreetViewx-80.344308x25.652561.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9991065859794616
StreetViewx-80.332994x25.652567.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES1	0.96675306558609
StreetViewx-80.358214x25.652717.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES3	0.9919775128364564
StreetViewx-80.353766x25.652719.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.9999020099639891
StreetViewx-80.360705x25.652961.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES3	0.9972489476203918
StreetViewx-80.334213x25.652971.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.8987069725990295
StreetViewx-80.375066x25.653087.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1983	RES1	RES3	0.9987775683403016
StreetViewx-80.341328x25.653230.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.284647x25.653254.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1965	RES1	RES1	0.9998666048049928
StreetViewx-80.331291x25.653265.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1995	RES1	COM	0.8768816590309143
StreetViewx-80.333257x25.653283.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9995437264442444
StreetViewx-80.379222x25.653415.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES3	0.7366483211517334
StreetViewx-80.344352x25.653566.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.999981164932251
StreetViewx-80.284332x25.653632.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.977157711982727
StreetViewx-80.341858x25.653634.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2009	RES1	RES1	0.5587838888168335
StreetViewx-80.333483x25.653679.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9999998807907104
StreetViewx-80.332587x25.653733.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	1.0
StreetViewx-80.352954x25.653786.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	COM	0.8843100070953369
StreetViewx-80.337631x25.654036.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES1	0.9977038502693176
StreetViewx-80.380419x25.654108.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1996	RES1	COM	0.9940746426582336
StreetViewx-80.354144x25.654172.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.9948150515556335
StreetViewx-80.368366x25.654394.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2004	RES1	RES1	0.5624638199806213
StreetViewx-80.369687x25.654434.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1981	RES1	RES1	0.9970287680625916
StreetViewx-80.359255x25.654436.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	COM	0.7614021897315979
StreetViewx-80.370697x25.654947.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1989	RES1	RES1	0.9999939203262328
StreetViewx-80.360805x25.655040.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES3	0.9951890707015992
StreetViewx-80.352298x25.655077.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9997404217720032
StreetViewx-80.339331x25.655195.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2013	RES1	RES1	0.6176128387451172
StreetViewx-80.368797x25.655354.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES1	0.5799517631530762
StreetViewx-80.366157x25.655376.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES3	0.9486472606658936
StreetViewx-80.358271x25.655498.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1979	RES1	RES1	0.9994565844535828
StreetViewx-80.377050x25.655952.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1982	RES1	COM	0.7561890482902527
StreetViewx-80.353057x25.656279.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.99958735704422
StreetViewx-80.359710x25.656525.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES1	0.755932629108429
StreetViewx-80.356714x25.656945.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1985	RES1	RES3	0.9943013191223145
StreetViewx-80.362952x25.657120.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES3	0.9756208062171936
StreetViewx-80.351241x25.657370.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9999997615814208
StreetViewx-80.360280x25.657427.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	0.8944783210754395
StreetViewx-80.369266x25.657660.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	RES1	0.9824867844581604
StreetViewx-80.368523x25.657694.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1994	RES1	RES1	0.9999942779541016
StreetViewx-80.353435x25.657919.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.6367658376693726
StreetViewx-80.383858x25.658104.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	0.99966299533844
StreetViewx-80.340414x25.658204.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1966	RES1	RES1	0.9701777696609496
StreetViewx-80.364380x25.658291.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES1	0.9999994039535522
StreetViewx-80.358621x25.658294.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	COM	0.991685688495636
StreetViewx-80.358155x25.658323.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1979	RES3	RES1	0.9969704151153564
StreetViewx-80.370692x25.658425.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES1	0.999958872795105
StreetViewx-80.360138x25.658495.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.6416326761245728
StreetViewx-80.353862x25.658750.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	RES1	0.9995576739311218
StreetViewx-80.380339x25.658774.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2018	RES1	RES1	0.9999996423721312
StreetViewx-80.357796x25.658942.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	1.0
StreetViewx-80.341806x25.659039.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	RES1	RES3	0.909054160118103
StreetViewx-80.327783x25.659209.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	RES1	COM	0.4976723492145538
StreetViewx-80.370264x25.659436.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES1	0.9987890124320984
StreetViewx-80.371217x25.659530.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.9998725652694702
StreetViewx-80.358555x25.659623.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1994	RES1	RES3	0.6574646234512329
StreetViewx-80.339047x25.659702.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1958	RES1	RES1	0.9999991655349731
StreetViewx-80.329019x25.659823.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1956	RES1	RES1	0.9999877214431764
StreetViewx-80.329318x25.659859.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1956	RES1	RES1	0.9999997615814208
StreetViewx-80.368197x25.659935.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.999955415725708
StreetViewx-80.363070x25.660000.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	COM	0.8662396669387817
StreetViewx-80.366313x25.660261.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.97176331281662
StreetViewx-80.378009x25.660436.png	RESIDENTIAL - TOTAL VALUE : TOWNHOUSE	1	0	RES3	RES1	0.6361397504806519
StreetViewx-80.368830x25.660611.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES1	0.9736903309822084
StreetViewx-80.367758x25.660642.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES1	0.9631473422050476
StreetViewx-80.353475x25.660705.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	RES1	RES3	0.881184458732605
StreetViewx-80.385110x25.660955.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	1997	RES1	RES1	1.0
StreetViewx-80.385050x25.661080.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES1	1.0
StreetViewx-80.364289x25.661184.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	RES3	0.5967833995819092
StreetViewx-80.356354x25.661287.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.99732106924057
StreetViewx-80.327417x25.661345.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.999377965927124
StreetViewx-80.384503x25.661463.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2014	RES1	RES3	0.9999475479125975
StreetViewx-80.385136x25.661477.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	2011	RES1	RES1	0.8212383985519409
StreetViewx-80.353052x25.661584.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	RES3	0.6883254051208496
StreetViewx-80.363555x25.661595.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9948551654815674
StreetViewx-80.356818x25.661630.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9999910593032836
StreetViewx-80.370090x25.661632.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1966	RES1	RES1	0.9999901056289672
StreetViewx-80.370791x25.661639.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1989	RES1	RES1	0.6611396074295044
StreetViewx-80.361007x25.661726.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.999756634235382
StreetViewx-80.385193x25.661734.png	RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME	2	0	RES1	RES3	0.8448038101196289
StreetViewx-80.342041x25.661809.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES1	0.9357531666755676
StreetViewx-80.329668x25.661993.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1986	RES1	RES1	0.999037504196167
StreetViewx-80.360427x25.662493.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1979	RES1	RES3	0.9999547004699708
StreetViewx-80.341926x25.662515.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1958	RES1	RES1	0.9999932050704956
StreetViewx-80.340291x25.662563.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	RES1	0.9812628626823424
StreetViewx-80.345401x25.662724.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	RES1	1.0
